mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.23391016324361166,0.009329123078868734,0.03258053461710612,0.003905246634614217,0.01,5,100,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}",-9.437979094130796,-9.284504154504818,-9.310211619733483,-9.344231622789698,0.06711512362728243,7
0.42873303095499676,0.01238412724644751,0.08837342262268066,0.013452653385094429,0.01,5,200,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200}",-8.644073684980334,-8.609356852402314,-8.50563828246126,-8.586356273281304,0.05880963723507052,3
0.9202648003896078,0.07762037691532259,0.10300032297770183,0.009921871582474352,0.01,10,100,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100}",-9.57582778848255,-9.307280401056234,-9.43194792729168,-9.438352038943489,0.1097274936920602,8
1.8147099018096924,0.020974110660970238,0.2410914103190104,0.04498492207817824,0.01,10,200,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200}",-8.894427330212919,-8.686880460546679,-8.713767944113883,-8.765025244957826,0.09215714457533479,4
0.22371633847554526,0.012478712274346618,0.036232709884643555,0.01120691874021025,0.1,5,100,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",-8.618359992729486,-8.446363556769272,-8.315673801666815,-8.460132450388524,0.1239540758739049,1
0.3671536445617676,0.03462484754610243,0.06718850135803223,0.00634633709449666,0.1,5,200,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}",-8.66442501157253,-8.46408250864519,-8.38179238711295,-8.503433302443556,0.11869193691134067,2
0.7146716912587484,0.03909007185806668,0.11979738871256511,0.02943680234972385,0.1,10,100,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}",-9.190949027476078,-8.70898058253869,-8.872434812491118,-8.924121474168627,0.20012834003103308,5
1.0713200569152832,0.06854614088698043,0.1566127141316732,0.00283632725958412,0.1,10,200,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200}",-9.475965857653732,-8.937965783884044,-9.215283429898095,-9.20973835714529,0.21967260596612515,6
