mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.25536004702250165,0.0016767691966073895,0.031062761942545574,0.0007867684588040854,0.01,5,100,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}",-696537.1246817239,-263088.8461934635,-220981.19912171745,-393535.72333230154,214942.86124497515,2
0.4941704273223877,0.025391676251129924,0.07505687077840169,0.010880721169642508,0.01,5,200,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200}",-696159.8754208231,-263884.4359196506,-220218.08116406898,-393420.7975015142,214809.8377774865,1
1.4446156024932861,0.0752817139005227,0.10005672772725423,0.015814433525927672,0.01,10,100,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100}",-701398.4327041671,-276498.5714476739,-224623.62765544048,-400840.21060242713,213579.315638759,3
2.4315953254699707,0.09486032465762527,0.1739943822224935,0.018609798239695424,0.01,10,200,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200}",-707343.7566152107,-280517.0918892286,-225036.28305698122,-404299.0438538068,215478.69730231093,5
0.2778063615163167,0.015988728053622763,0.03915651639302572,0.00844301440477887,0.1,5,100,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",-714790.5290932753,-272335.57605863875,-221013.46211210996,-402713.18908800796,221664.44528243964,4
0.488559087117513,0.00046874015648534203,0.07426722844441731,0.011414315717239248,0.1,5,200,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}",-728025.3484869062,-277467.9790555731,-222117.14228303448,-409203.4899418379,226570.75700900983,6
1.134726603825887,0.09861109512882188,0.08775138854980469,0.00670457130890727,0.1,10,100,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}",-731818.1582298948,-293359.61473232874,-231176.93354955866,-418784.9021705941,222798.9168272373,7
1.7973135312398274,0.1547578036313009,0.15209698677062988,0.013172652604147697,0.1,10,200,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200}",-741656.5020299831,-301904.15975880815,-238023.50168627998,-427194.72115835705,223882.17636465348,8
